40.55192000000005,-74.44269999999995,Piscataway Twn Centre,Piscataway,NJ,08854
41.06943900000002,-74.13679800000001,Rt 17 & Franklin Turnpike,Ramsey,NJ,07446
39.01194000000001,-74.8687635,1700 Route 47 South,Rio Grande,NJ,08242
40.91450182015693,-74.08141092117263,220 W. Passaic Street,Rochelle Park,NJ,07662
40.91450182015693,-74.08141092117263,220 W Passaic St,Rochelle Park,NJ,07662
40.88671037834115,-74.52951400439187,439 Rte. 46 East,Rockaway,NJ,07866
40.890885004584156,-74.51299790029485,Route 46 East,Rockaway,NJ,07866
39.752080665951226,-75.07705211117073,382 Egg Harbor Road      ,Sewell,NJ,08080
39.75186492346131,-75.07687587773104,384 Egg Harbor Road,Sewell,NJ,08080
40.31552909050484,-74.06919208410525,1151 Shrewsbury Avenue,Shrewsbury,NJ,07702
39.742449757079605,-74.99683523706578,542 Berlin Cross Keys Road,Sicklerville,NJ,08081
39.329865,-74.5943805,Rt 9 & Bethel Road,Somers Point,NJ,08244
40.531312697472465,-74.53938673382773,435 Elizabeth Avenue,Somerset,NJ,08873
40.56914203642088,-74.61621433214582,1 South Davenport Street,Somerville,NJ,08876
40.57348925945205,-74.38873222542631,3600 Park Ave,South Plainfield,NJ,07080
41.03686386343822,-74.64611362106396,18 North Village Boulevard,Sparta,NJ,07871
41.03691997281527,-74.6460575116869,16 North Village Blvd,Sparta,NJ,07871
40.40720189147455,-74.38727073662724,380 Summerhill Road,Spotswood,NJ,08884
40.71950647371497,-74.3310157825609,727 Morris Tpke,Springfield,NJ,07081
40.667778,-74.489436,1153 Valley Road,Stirling,NJ,07980
40.871030000000076,-74.64565999999996,Roxbury Mall #3,Succasunna,NJ,07876
40.87383053779008,-74.64796716491146,281-021 Rte. 10 Roxbury Mall,Succasunna,NJ,07876
39.971574000000004,-74.136492,860 Fischer Blvd,Toms River,NJ,08753
39.96352367625992,-74.20232324414401,2 Route 37 West,Toms River,NJ,08753
40.69060461645939,-74.29583479441932,2401D US Highway 22 W ,Union,NJ,07083
39.45628750776069,-75.21138507761434,1000 North Pearl Street    ,Upper Deerfield,NJ,08302
39.48724153621105,-75.0495197828207,1255 West Landis Avenue,Vineland,NJ,08360
39.482955298768985,-74.95658817388806,3600 E Landis Ave,Vineland,NJ,08360
39.48293252832965,-74.95599710286469,3666 E. Landis Avenue,Vineland,NJ,08361
40.844907000000006,-74.10699,375 Paterson Ave.,Wallington,NJ,07057
40.844907000000006,-74.10699,375 Paterson Ave.,Wallington,NJ,07057
39.795444,-74.197593,501 Route 9 Suite 100,Waretown,NJ,08758
40.73896486898518,-74.97633931676168,2 Club House Drive at Route 31 South,Washington,NJ,07882
40.650687000000005,-74.409048,1701 Route 22 West,Watchung,NJ,07060
40.9556631798904,-74.21960264987713,625 Hamburg Tpk,Wayne,NJ,07470
39.807603000000015,-74.931111,Rte 73 & Minck Avenue,West Berlin,NJ,08091
40.84897161108595,-74.2977761575401,540 W Passaic Ave,West Caldwell,NJ,07006
39.80451554351268,-75.16843437123414,1077 Mantua Pike,West Deptford,NJ,08096
40.304218538486715,-74.01282154934265,Rt 36 & 71,West Long Branch,NJ,07764
41.13169383965991,-74.36562016387133,23 Marshall Hill Road,West Milford,NJ,07480
40.794589329476096,-74.2538924663022,1 Rooney Circle,West Orange,NJ,07052
40.649798270390974,-74.33800727568267,333 South Avenue East,Westfield,NJ,07090
40.90574353820834,-74.56985502988248,306 Rt. 15,Wharton,NJ,07885
40.904855999999995,-74.570292,314 Route 15,Wharton,NJ,07885
39.68855099999999,-74.9898855,100 South Blackhorse Pike,Williamstown,NJ,08094
40.56864440945291,-74.29003733854033,877 St George Ave,Woodbridge,NJ,07095
41.01376861887623,-74.16881863376429,430 Greenwood Avenue,Wyckoff,NJ,07481
